Date,SequenceNumber,PacketNumber,NodeId,SrcNodeId,LqiValue,RssiValues
1164992854765,6,271,4,3,-20,236
1164992854968,3,271,6,9,-3,235
1164992854968,3,271,6,2,-6,235
1164992855625,5,271,5,15,-17,234
1164992855625,5,271,5,13,-10,234
1164992855703,1,271,7,11,-10,236
1164992855703,1,271,7,12,-23,234
1164992855765,7,271,4,14,-21,235
1164992855765,7,271,4,1,-31,236
1164992855953,4,271,6,16,-11,236
1164992855953,4,271,6,3,-11,234
1164992856468,0,272,1,20,-25,231
1164992856468,0,272,1,5,-27,232
1164992856625,6,271,5,9,-1,235
1164992856625,6,271,5,3,-4,234
1164992856765,8,271,4,20,-13,234
1164992856765,8,271,4,5,-1,236
1164992856953,5,271,6,14,-20,235
1164992856953,5,271,6,1,-26,234
1164992857468,1,272,1,7,-19,234
1164992857468,1,272,1,4,-31,231
1164992857625,7,271,5,14,-21,235
1164992857625,7,271,5,1,-25,235
1164992857765,9,271,4,7,-8,236
1164992857968,6,271,6,20,-16,234
1164992857968,6,271,6,5,-12,234
1164992859468,2,272,1,19,-23,233
1164992859468,2,272,1,11,-15,232
1164992859625,8,271,5,20,-20,235
1164992859968,7,271,6,7,-8,236
1164992859968,7,271,6,4,-9,235
1164992860484,3,272,1,12,-13,234
1164992860484,3,272,1,6,-25,233
1164992861703,5,271,7,13,-16,235
1164992861703,5,271,7,9,-13,235
1164992861968,8,271,6,19,-15,235
1164992861968,8,271,6,11,-10,235
1164992862484,4,272,1,8,-25,234
1164992862484,4,272,1,10,-6,234
1164992863968,9,271,6,12,-3,235
1164992863984,0,271,8,10,-4,236
1164992863984,0,271,8,18,-31,236
1164992864484,5,272,1,18,-31,235
1164992864484,5,272,1,17,-27,233
1164992864703,7,271,7,3,-4,236
1164992864703,7,271,7,14,-20,236
1164992864984,1,271,8,17,-12,235
1164992864984,1,271,8,15,-9,236
1164992865468,6,272,1,15,-17,234
1164992865468,6,272,1,13,-20,233
1164992865703,8,271,7,1,-21,235
1164992865703,8,271,7,20,-9,235
1164992865984,2,271,8,13,-5,235
1164992865984,2,271,8,9,-4,236
1164992866078,0,270,18,17,-19,234
1164992866078,0,270,18,15,-1,236
1164992866500,7,272,1,9,-21,235
1164992866500,7,272,1,2,-44,231
1164992866687,9,271,7,5,-7,235
1164992867000,3,271,8,2,-6,235
1164992867000,3,271,8,16,-17,236
1164992867078,1,270,18,13,-13,235
1164992867078,1,270,18,9,-19,234
1164992868609,8,272,1,16,-14,234
1164992868609,8,272,1,3,-29,234
1164992869000,4,271,8,3,-8,235
1164992869000,4,271,8,14,-10,235
1164992869468,9,272,1,14,-20,230
1164992869984,5,271,8,1,-24,235
1164992869984,5,271,8,20,-13,234
1164992870093,3,270,18,3,-24,233
1164992870093,3,270,18,14,-11,236
1164992871781,0,270,19,11,-17,233
1164992871781,0,270,19,12,-14,234
1164992872000,6,271,8,5,-1,236
1164992872000,6,271,8,7,-2,236
1164992872093,4,270,18,1,-31,235
1164992872093,4,270,18,20,-1,235
1164992873328,0,271,9,2,-9,235
1164992873328,0,271,9,16,-14,236
1164992873781,1,270,19,6,-9,233
1164992873781,1,270,19,8,-24,235
1164992874984,7,271,8,4,-8,236
1164992874984,7,271,8,19,-27,236
1164992875078,5,270,18,5,-21,236
1164992875078,5,270,18,7,-11,235
1164992875328,1,271,9,3,-8,236
1164992875328,1,271,9,14,-32,236
1164992876781,2,270,19,10,-13,233
1164992876781,2,270,19,18,-3,235
1164992877000,8,271,8,11,-1,236
1164992877000,8,271,8,12,-9,236
1164992877078,0,271,10,18,-11,234
1164992877078,0,271,10,17,-19,235
1164992877093,6,270,18,4,-21,235
1164992877093,6,270,18,19,-2,236
1164992877328,2,271,9,1,-21,234
1164992877328,2,271,9,20,-13,236
1164992878781,3,270,19,17,-12,234
1164992878781,3,270,19,15,-10,234
1164992878984,9,271,8,6,-2,235
1164992879062,1,271,10,15,-10,235
1164992879062,1,271,10,13,-9,236
1164992879093,7,270,18,11,-9,236
1164992879093,7,270,18,12,-12,236
1164992880343,3,271,9,5,-3,236
1164992880343,3,271,9,7,-12,236
1164992880546,0,270,20,5,-23,235
1164992880546,0,270,20,7,-13,235
1164992880781,4,270,19,13,-10,235
1164992880781,4,270,19,9,-17,234
1164992880781,0,271,11,12,-1,235
1164992880781,0,271,11,6,-11,234
1164992881078,2,271,10,9,-7,235
1164992881078,2,271,10,2,-21,231
1164992881093,8,270,18,6,-15,236
1164992881093,8,270,18,8,-31,235
1164992882328,4,271,9,4,-1,234
1164992882328,4,271,9,19,-18,236
1164992882546,1,270,20,4,-11,235
1164992882546,1,270,20,19,-4,233
1164992882781,5,270,19,16,-13,235
1164992882781,5,270,19,2,-24,234
1164992882796,1,271,11,8,-3,234
1164992882796,1,271,11,10,-6,234
1164992883078,3,271,10,16,-15,234
1164992883078,3,271,10,3,-21,235
1164992883078,9,270,18,10,-15,234
1164992883328,5,271,9,11,-3,235
1164992883328,5,271,9,12,-9,236
1164992883546,2,270,20,11,-16,234
1164992883546,2,270,20,12,-17,236
1164992883765,6,270,19,3,-26,235
1164992883765,6,270,19,14,-6,235
1164992883796,2,271,11,18,-11,235
1164992883796,2,271,11,17,-22,235
1164992884062,4,271,10,14,-4,236
1164992884062,4,271,10,1,-6,235
1164992884328,6,271,9,6,-4,235
1164992884328,6,271,9,8,-3,236
1164992884546,3,270,20,6,-15,236
1164992884546,3,270,20,8,-13,236
1164992884796,7,270,19,1,-19,235
1164992884796,7,270,19,20,-1,232
1164992884796,3,271,11,15,-1,235
1164992884796,3,271,11,13,-10,235
1164992885062,5,271,10,20,-15,235
1164992885062,5,271,10,5,-15,235
1164992885328,7,271,9,10,-9,235
1164992885328,7,271,9,18,-20,236
1164992885546,4,270,20,10,-18,236
1164992885546,4,270,20,18,-3,235
1164992885796,8,270,19,5,-27,235
1164992885796,8,270,19,7,-11,235
1164992885796,4,271,11,9,-1,236
1164992885796,4,271,11,16,-10,235
1164992886062,6,271,10,7,-1,234
1164992886062,6,271,10,4,-6,236
1164992886328,8,271,9,17,-10,235
1164992886328,8,271,9,15,-13,234
1164992886437,0,271,14,1,-19,235
1164992886437,0,271,14,20,-10,235
1164992886546,5,270,20,17,-2,236
1164992886546,5,270,20,15,-29,235
1164992887781,9,270,19,4,-23,233
1164992887796,5,271,11,2,-14,235
1164992887796,5,271,11,3,-11,234
1164992888078,7,271,10,19,-13,235
1164992888078,7,271,10,11,-13,235
1164992888328,9,271,9,13,-8,236
1164992888437,1,271,14,5,-22,235
1164992888437,1,271,14,7,-17,235
1164992888546,6,270,20,13,-11,235
1164992888546,6,270,20,9,-9,235
1164992888781,6,271,11,14,-2,235
1164992888781,6,271,11,1,-14,235
1164992889078,8,271,10,12,-1,234
1164992889078,8,271,10,6,-11,234
1164992889375,0,272,2,3,-1,235
1164992889375,0,272,2,14,-22,235
1164992889437,2,271,14,4,-19,235
1164992889437,2,271,14,19,-7,236
1164992889546,7,270,20,2,-22,235
1164992889546,7,270,20,16,-15,234
1164992890796,7,271,11,20,-16,234
1164992890796,7,271,11,5,-25,235
1164992890921,0,271,12,6,-4,232
1164992890921,0,271,12,8,-9,236
1164992891078,9,271,10,8,-2,235
1164992891203,0,271,15,13,-4,235
1164992891203,0,271,15,9,-13,233
1164992891375,1,272,2,1,-37,234
1164992891375,1,272,2,20,-19,233
1164992891437,3,271,14,11,-2,234
1164992891437,3,271,14,12,-5,235
1164992891546,8,270,20,3,-23,234
1164992891546,8,270,20,14,-12,233
1164992891781,8,271,11,7,-10,234
1164992891781,8,271,11,4,-6,234
1164992891921,1,271,12,10,-1,236
1164992891921,1,271,12,18,-13,236
1164992893218,1,271,15,16,-11,234
1164992893218,1,271,15,2,-17,235
1164992893375,2,272,2,5,-11,234
1164992893375,2,272,2,7,-6,235
1164992893390,0,272,3,14,-30,235
1164992893390,0,272,3,1,-30,235
1164992893437,4,271,14,6,-17,236
1164992893437,4,271,14,8,-10,236
1164992893546,9,270,20,1,-29,235
1164992893796,9,271,11,19,-23,234
1164992893921,2,271,12,17,-1,234
1164992893921,2,271,12,15,-13,236
1164992894203,2,271,15,3,-14,233
1164992894203,2,271,15,14,-15,236
1164992894375,3,272,2,4,-17,234
1164992894375,3,272,2,19,-23,235
1164992894390,0,271,16,3,-17,235
1164992894390,0,271,16,14,-13,235
1164992894390,1,272,3,20,-21,235
1164992894390,1,272,3,5,-9,235
1164992894437,5,271,14,10,-2,235
1164992894437,5,271,14,18,-11,236
1164992894921,3,271,12,13,-3,235
1164992894921,3,271,12,9,-7,236
1164992895203,3,271,15,1,-13,235
1164992895203,3,271,15,20,-25,233
1164992895406,4,272,2,11,-12,235
1164992895406,4,272,2,12,-14,234
1164992895406,1,271,16,1,-12,235
1164992895406,1,271,16,20,-10,235
1164992895406,2,272,3,7,-5,235
1164992895406,2,272,3,4,-19,235
1164992895437,6,271,14,17,-2,235
1164992895437,6,271,14,15,-16,235
1164992896921,4,271,12,2,-16,235
1164992896921,4,271,12,16,-9,236
1164992897203,4,271,15,5,-17,235
1164992897203,4,271,15,7,-4,235
1164992897265,0,271,13,9,-7,235
1164992897265,0,271,13,16,-5,236
1164992897375,5,272,2,6,-1,235
1164992897375,5,272,2,8,-3,236
1164992897390,2,271,16,5,-16,235
1164992897390,2,271,16,7,-8,234
1164992897406,3,272,3,19,-29,234
1164992897406,3,272,3,11,-14,235
1164992897453,7,271,14,13,-11,235
1164992897453,7,271,14,9,-32,235
1164992897937,5,271,12,3,-9,236
1164992897937,5,271,12,14,-8,235
1164992898203,5,271,15,4,-10,235
1164992898203,5,271,15,19,-10,235
1164992898265,1,271,13,3,-17,235
1164992898265,1,271,13,14,-10,234
1164992898375,6,272,2,10,-21,234
1164992898375,6,272,2,18,-46,224
1164992898390,3,271,16,4,-14,234
1164992898390,3,271,16,19,-9,234
1164992898390,4,272,3,12,-10,235
1164992898390,4,272,3,6,-9,235
1164992898437,8,271,14,2,-25,236
1164992898437,8,271,14,16,-14,233
1164992899921,6,271,12,1,-13,235
1164992899921,6,271,12,20,-15,233
1164992900125,0,271,17,15,-7,234
1164992900125,0,271,17,13,-2,235
1164992900203,6,271,15,11,-4,234
1164992900203,6,271,15,12,-12,234
1164992900281,2,271,13,1,-19,235
1164992900281,2,271,13,20,-8,233
1164992900390,7,272,2,17,-21,236
1164992900390,7,272,2,15,-17,235
1164992900390,4,271,16,11,-4,235
1164992900390,4,271,16,12,-13,235
1164992900390,5,272,3,8,-9,234
1164992900390,5,272,3,10,-23,236
1164992900437,9,271,14,3,-29,236
1164992900921,7,271,12,5,-25,236
1164992900921,7,271,12,7,-21,236
1164992901125,1,271,17,9,-10,233
1164992901125,1,271,17,16,-6,235
1164992901218,7,271,15,6,-4,234
1164992901218,7,271,15,8,-12,234
1164992901281,3,271,13,5,-13,234
1164992901281,3,271,13,7,-11,234
1164992901375,8,272,2,13,-25,235
1164992901375,8,272,2,9,-11,235
1164992901390,5,271,16,6,-5,234
1164992901390,5,271,16,8,-17,234
1164992901921,8,271,12,4,-11,235
1164992901921,8,271,12,19,-15,235
1164992902125,2,271,17,2,-25,236
1164992902125,2,271,17,3,-15,234
1164992902218,8,271,15,10,-10,235
1164992902218,8,271,15,18,-1,235
1164992902281,4,271,13,4,-11,236
1164992902281,4,271,13,19,-14,235
1164992902375,9,272,2,16,-28,233
1164992902375,6,271,16,10,-17,234
1164992902375,6,271,16,18,-4,235
1164992902406,7,272,3,15,-16,235
1164992902406,7,272,3,13,-19,235
1164992902906,9,271,12,11,-3,236
1164992903125,3,271,17,14,-6,235
1164992903125,3,271,17,1,-28,236
1164992903203,9,271,15,17,-5,235
1164992903281,5,271,13,11,-8,235
1164992903281,5,271,13,12,-4,236
1164992903375,7,271,16,17,-7,235
1164992903375,7,271,16,15,-15,235
1164992903406,8,272,3,9,-10,236
1164992903406,8,272,3,2,-2,236
1164992905125,4,271,17,20,-1,235
1164992905125,4,271,17,5,-9,235
1164992905281,6,271,13,6,-9,235
1164992905281,6,271,13,8,-8,236
1164992905375,8,271,16,13,-4,235
1164992905375,8,271,16,9,-13,235
1164992905406,9,272,3,16,-18,236
1164992905765,0,272,4,19,-28,236
1164992905765,0,272,4,11,-2,235
1164992906125,5,271,17,7,-21,236
1164992906125,5,271,17,4,-15,236
1164992906281,7,271,13,10,-13,234
1164992906281,7,271,13,18,-10,234
1164992906375,9,271,16,2,-30,234
1164992906781,1,272,4,12,-15,234
1164992906781,1,272,4,6,-8,235
1164992908125,6,271,17,19,-11,235
1164992908125,6,271,17,11,-20,236
1164992908265,8,271,13,17,-1,236
1164992908265,8,271,13,15,-8,235
1164992908625,0,272,5,7,-1,236
1164992908625,0,272,5,4,-3,235
1164992908765,2,272,4,8,-5,233
1164992908765,2,272,4,10,-11,235
1164992909125,7,271,17,12,-1,236
1164992909125,7,271,17,6,-13,236
1164992909765,3,272,4,18,-25,236
1164992909765,3,272,4,17,-17,235
1164992909968,0,272,6,8,-1,235
1164992909968,0,272,6,10,-13,235
1164992910125,8,271,17,8,-9,236
1164992910125,8,271,17,10,-23,233
1164992910765,4,272,4,15,-17,235
1164992910765,4,272,4,13,-9,236
1164992910968,1,272,6,18,-17,235
1164992910968,1,272,6,17,-15,236
1164992911125,9,271,17,18,-21,235
1164992911625,3,272,5,8,-1,236
1164992911625,3,272,5,10,-16,234
1164992911765,5,272,4,9,-1,235
1164992911765,5,272,4,2,-21,236
1164992912968,2,272,6,15,-8,235
1164992912968,2,272,6,13,-14,236
1164992914625,4,272,5,18,-20,236
1164992914625,4,272,5,17,-12,235
1164992914703,0,272,7,4,-8,235
1164992914703,0,272,7,19,-19,236
1164992914765,6,272,4,16,-17,234
1164992914765,6,272,4,3,-20,235
1164992914968,3,272,6,9,-3,235
1164992914968,3,272,6,16,-10,235
1164992915625,5,272,5,15,-17,235
1164992915625,5,272,5,13,-10,234
1164992915765,7,272,4,14,-22,235
1164992915765,7,272,4,1,-31,234
1164992915968,4,272,6,2,-4,235
1164992915968,4,272,6,14,-20,235
1164992916484,0,273,1,20,-27,234
1164992916484,0,273,1,5,-27,232
1164992916625,6,272,5,9,-1,235
1164992916625,6,272,5,2,-11,235
1164992916703,2,272,7,6,-8,234
1164992916703,2,272,7,8,-1,236
1164992916765,8,272,4,20,-13,234
1164992916765,8,272,4,5,-1,235
1164992916968,5,272,6,1,-25,236
1164992916968,5,272,6,20,-16,233
1164992917468,1,273,1,7,-19,232
1164992917468,1,273,1,4,-31,232
1164992917625,7,272,5,16,-15,234
1164992917625,7,272,5,3,-4,236
1164992917703,3,272,7,10,-6,235
1164992917703,3,272,7,18,-16,236
1164992917765,9,272,4,7,-8,234
1164992917968,6,272,6,5,-12,236
1164992917968,6,272,6,7,-8,235
1164992919484,2,273,1,19,-21,235
1164992919484,2,273,1,11,-15,234
1164992919625,8,272,5,14,-21,234
1164992919625,8,272,5,1,-25,234
1164992919703,4,272,7,17,-22,235
1164992919703,4,272,7,15,-8,235
1164992919968,7,272,6,4,-8,235
1164992919968,7,272,6,19,-15,235
1164992920484,3,273,1,12,-13,235
1164992920484,3,273,1,6,-25,231
1164992921625,9,272,5,20,-21,234
1164992921703,5,272,7,13,-16,236
1164992921703,5,272,7,9,-14,235
1164992921968,8,272,6,11,-10,234
1164992921968,8,272,6,12,-4,236
1164992922484,4,273,1,8,-25,234
1164992922484,4,273,1,10,-8,233
1164992922703,6,272,7,2,-9,236
1164992922703,6,272,7,16,-11,236
1164992923984,0,272,8,10,-4,236
1164992923984,0,272,8,18,-31,236
1164992924468,5,273,1,18,-29,232
1164992924484,5,273,1,17,-27,233
1164992924718,7,272,7,3,-4,235
1164992924718,7,272,7,14,-20,235
1164992925000,1,272,8,17,-12,236
1164992925000,1,272,8,15,-13,234
1164992925484,6,273,1,15,-17,235
1164992925484,6,273,1,13,-19,233
1164992925703,8,272,7,1,-21,236
1164992925703,8,272,7,20,-14,236
1164992925984,2,272,8,13,-8,234
1164992925984,2,272,8,9,-5,235
1164992926093,0,271,18,17,-19,234
1164992926093,0,271,18,15,-1,236
1164992926484,7,273,1,9,-21,233
1164992926484,7,273,1,16,-13,235
1164992926703,9,272,7,5,-7,236
1164992926984,3,272,8,2,-6,235
1164992926984,3,272,8,3,-6,235
1164992927093,1,271,18,13,-13,235
1164992927093,1,271,18,9,-19,234
1164992928484,8,273,1,2,-42,231
1164992928484,8,273,1,3,-29,232
1164992929000,4,272,8,14,-10,236
1164992929000,4,272,8,1,-23,234
1164992929078,2,271,18,16,-6,232
1164992929078,2,271,18,2,-47,222
1164992929468,9,273,1,14,-18,233
1164992930000,5,272,8,20,-12,235
1164992930000,5,272,8,5,-1,235
1164992930078,3,271,18,3,-24,234
1164992930078,3,271,18,14,-11,234
1164992931781,0,271,19,12,-14,235
1164992931781,0,271,19,6,-9,234
1164992932000,6,272,8,7,-2,236
1164992932000,6,272,8,4,-8,234
1164992932093,4,271,18,1,-29,236
1164992932093,4,271,18,20,-1,236
1164992933343,0,272,9,2,-9,235
1164992933343,0,272,9,3,-10,236
1164992933781,1,271,19,8,-24,235
1164992933781,1,271,19,10,-13,232
1164992935000,7,272,8,19,-25,236
1164992935000,7,272,8,11,-1,236
1164992935078,5,271,18,5,-21,235
1164992935078,5,271,18,7,-13,236
1164992935343,1,272,9,14,-32,235
1164992935343,1,272,9,1,-21,235
1164992936781,2,271,19,18,-3,234
1164992936781,2,271,19,17,-12,235
1164992937000,8,272,8,12,-9,236
1164992937000,8,272,8,6,-2,234
1164992937078,0,272,10,18,-14,235
1164992937078,0,272,10,17,-19,236
1164992937093,6,271,18,4,-21,235
1164992937343,2,272,9,20,-13,232
1164992937343,2,272,9,5,-2,236
1164992938781,3,271,19,15,-10,233
1164992938781,3,271,19,13,-13,235
1164992939078,1,272,10,15,-10,234
1164992939078,1,272,10,13,-9,234
1164992940328,3,272,9,7,-12,236
1164992940328,3,272,9,4,-1,235
1164992940562,0,271,20,5,-23,236
1164992940562,0,271,20,7,-13,235
1164992940781,4,271,19,9,-16,233
1164992940781,4,271,19,2,-24,235
1164992940796,0,272,11,12,-1,235
1164992940796,0,272,11,6,-11,234
1164992941078,2,272,10,9,-7,235
1164992941078,2,272,10,2,-21,235
1164992942343,4,272,9,19,-19,235
1164992942343,4,272,9,11,-4,234
1164992942562,1,271,20,4,-11,235
1164992942562,1,271,20,19,-6,236
1164992942796,5,271,19,16,-13,235
1164992942796,5,271,19,3,-26,234
1164992942796,1,272,11,8,-3,235
1164992942796,1,272,11,10,-6,234
1164992943078,3,272,10,16,-15,234
1164992943078,3,272,10,3,-21,235
1164992943343,5,272,9,12,-9,233
1164992943343,5,272,9,6,-4,235
1164992943546,2,271,20,11,-16,233
1164992943546,2,271,20,12,-17,235
1164992943796,6,271,19,14,-8,235
1164992943796,6,271,19,1,-20,235
1164992943796,2,272,11,18,-11,235
1164992943796,2,272,11,17,-22,236
1164992944078,4,272,10,14,-4,235
1164992944078,4,272,10,1,-6,234
1164992944343,6,272,9,8,-3,236
1164992944343,6,272,9,10,-8,235
1164992944546,3,271,20,6,-15,234
1164992944562,3,271,20,8,-13,235
1164992944781,7,271,19,20,-1,235
1164992944781,7,271,19,5,-27,234
1164992945078,5,272,10,20,-12,236
1164992945078,5,272,10,5,-15,236
1164992945328,7,272,9,18,-20,236
1164992945328,7,272,9,17,-10,236
1164992945562,4,271,20,10,-18,236
1164992945562,4,271,20,18,-2,235
1164992945781,8,271,19,7,-14,234
1164992945781,8,271,19,4,-23,234
1164992945796,4,272,11,9,-1,235
1164992945796,4,272,11,2,-15,235
1164992946078,6,272,10,7,-1,235
1164992946078,6,272,10,4,-5,236
1164992946343,8,272,9,15,-10,236
1164992946343,8,272,9,13,-9,235
1164992946437,0,272,14,1,-19,235
1164992946437,0,272,14,20,-10,236
1164992946546,5,271,20,17,-2,235
1164992946546,5,271,20,15,-29,233
1164992947796,9,271,19,11,-19,235
1164992947796,5,272,11,16,-8,236
1164992947796,5,272,11,3,-11,235
1164992948078,7,272,10,19,-11,236
1164992948078,7,272,10,11,-13,232
1164992948328,9,272,9,16,-13,235
1164992948453,1,272,14,5,-22,236
1164992948453,1,272,14,7,-17,235
1164992948546,6,271,20,13,-11,235
1164992948546,6,271,20,9,-9,235
1164992948796,6,272,11,14,-2,235
1164992948796,6,272,11,1,-14,234
1164992949078,8,272,10,12,-1,236
1164992949078,8,272,10,6,-10,236
1164992949375,0,273,2,3,-1,236
1164992949375,0,273,2,14,-22,235
1164992949437,2,272,14,4,-19,234
1164992949437,2,272,14,19,-9,235
1164992949546,7,271,20,2,-22,235
1164992949562,7,271,20,16,-14,236
1164992950796,7,272,11,20,-16,235
1164992950796,7,272,11,5,-25,235
1164992950921,0,272,12,6,-1,234
1164992950921,0,272,12,8,-10,235
1164992951078,9,272,10,8,-5,236
1164992951203,0,272,15,13,-7,234
1164992951203,0,272,15,9,-12,235
1164992951375,1,273,2,1,-39,231
1164992951375,1,273,2,20,-19,235
1164992951453,3,272,14,11,-2,235
1164992951453,3,272,14,12,-7,234
1164992951546,8,271,20,3,-22,236
1164992951546,8,271,20,14,-12,236
1164992951781,8,272,11,7,-10,234
1164992951781,8,272,11,4,-6,234
1164992951921,1,272,12,10,-1,236
1164992951921,1,272,12,18,-13,235
1164992953218,1,272,15,2,-17,234
1164992953218,1,272,15,16,-10,235
1164992953375,2,273,2,5,-11,234
1164992953375,2,273,2,7,-4,235
1164992953406,0,273,3,14,-30,236
1164992953406,0,273,3,1,-29,232
1164992953453,4,272,14,6,-17,236
1164992953453,4,272,14,8,-13,235
1164992953578,9,271,20,1,-29,234
1164992953796,9,272,11,19,-22,234
1164992953921,2,272,12,17,-1,236
1164992953921,2,272,12,15,-9,236
1164992954218,2,272,15,3,-14,235
1164992954218,2,272,15,14,-15,235
1164992954375,0,272,16,3,-17,233
1164992954375,0,272,16,14,-13,235
1164992954390,1,273,3,20,-21,234
1164992954390,1,273,3,5,-9,236
1164992954437,5,272,14,10,-2,235
1164992954437,5,272,14,18,-12,235
1164992955218,3,272,15,1,-15,231
1164992955218,3,272,15,20,-25,233
1164992955375,4,273,2,11,-13,236
1164992955375,4,273,2,12,-14,235
1164992955390,1,272,16,1,-12,235
1164992955390,1,272,16,20,-9,235
1164992955406,2,273,3,7,-5,236
1164992955406,2,273,3,4,-19,232
1164992955437,6,272,14,17,-6,232
1164992955437,6,272,14,15,-16,233
1164992956921,4,272,12,2,-16,235
1164992956921,4,272,12,16,-9,236
1164992957203,4,272,15,5,-17,235
1164992957203,4,272,15,7,-2,235
1164992957265,0,272,13,9,-6,236
1164992957281,0,272,13,2,-27,235
1164992957390,5,273,2,6,-1,236
1164992957390,5,273,2,8,-3,235
1164992957390,2,272,16,5,-15,231
1164992957390,2,272,16,7,-8,235
1164992957406,3,273,3,19,-29,236
1164992957406,3,273,3,11,-14,235
1164992957453,7,272,14,13,-11,235
1164992957453,7,272,14,9,-32,236
1164992958218,5,272,15,4,-10,234
1164992958218,5,272,15,19,-10,234
1164992958281,1,272,13,16,-5,236
1164992958281,1,272,13,3,-17,235
1164992958375,6,273,2,10,-21,235
1164992958375,6,273,2,18,-46,230
1164992958390,3,272,16,4,-14,234
1164992958390,3,272,16,19,-9,235
1164992958406,4,273,3,12,-10,235
1164992958406,4,273,3,6,-9,235
1164992958437,8,272,14,2,-25,235
1164992958437,8,272,14,16,-14,236
1164992959921,6,272,12,1,-13,235
1164992959921,6,272,12,20,-15,236
1164992960140,0,272,17,15,-7,234
1164992960140,0,272,17,13,-2,236
1164992960218,6,272,15,11,-4,235
1164992960218,6,272,15,12,-12,235
1164992960281,2,272,13,14,-10,235
1164992960281,2,272,13,1,-19,234
1164992960406,4,272,16,11,-7,234
1164992960406,4,272,16,12,-13,235
1164992960406,7,273,2,17,-21,236
1164992960406,7,273,2,15,-17,235
1164992960406,5,273,3,8,-7,235
1164992960406,5,273,3,10,-23,234
1164992960437,9,272,14,3,-29,234
1164992961140,1,272,17,9,-11,233
1164992961140,1,272,17,16,-6,236
1164992961218,7,272,15,6,-4,234
1164992961218,7,272,15,8,-12,235
1164992961281,3,272,13,20,-8,235
1164992961281,3,272,13,5,-11,236
1164992961406,5,272,16,6,-7,233
1164992961406,5,272,16,8,-17,235
1164992961406,8,273,2,13,-25,234
1164992961406,8,273,2,9,-11,233
1164992961406,6,273,3,18,-25,236
1164992961406,6,273,3,17,-15,236
1164992961921,8,272,12,4,-11,235
1164992961921,8,272,12,19,-15,234
1164992962140,2,272,17,3,-15,236
1164992962140,2,272,17,14,-6,235
1164992962218,8,272,15,10,-10,235
1164992962218,8,272,15,18,-1,235
1164992962281,4,272,13,7,-11,236
1164992962281,4,272,13,4,-11,235
1164992962406,9,273,2,16,-28,236
1164992962406,6,272,16,10,-17,234
1164992962406,6,272,16,18,-6,234
1164992962406,7,273,3,15,-17,236
1164992962406,7,273,3,13,-19,234
1164992962921,9,272,12,11,-2,236
1164992963125,3,272,17,1,-27,235
1164992963125,3,272,17,20,-1,236
1164992963218,9,272,15,17,-2,235
1164992963281,5,272,13,19,-14,236
1164992963281,5,272,13,11,-6,235
1164992963390,7,272,16,17,-8,235
1164992963390,7,272,16,15,-15,233
1164992963406,8,273,3,9,-10,234
1164992963406,8,273,3,16,-17,236
1164992965281,6,272,13,12,-4,233
1164992965281,6,272,13,6,-9,235
1164992965375,8,272,16,13,-5,234
1164992965375,8,272,16,9,-13,234
1164992965406,9,273,3,2,-5,234
1164992965765,0,273,4,19,-28,234
1164992965765,0,273,4,11,-6,236
1164992966140,5,272,17,4,-15,233
1164992966140,5,272,17,19,-13,234
1164992966281,7,272,13,8,-8,236
1164992966296,7,272,13,10,-13,236
1164992966375,9,272,16,2,-30,235
1164992966781,1,273,4,12,-15,233
1164992966781,1,273,4,6,-8,231
1164992968125,6,272,17,11,-20,236
1164992968125,6,272,17,12,-1,234
1164992968281,8,272,13,18,-10,236
1164992968281,8,272,13,17,-1,236
1164992968625,0,273,5,7,-1,235
1164992968625,0,273,5,4,-3,236
1164992968765,2,273,4,8,-5,235
1164992968765,2,273,4,10,-10,232
1164992969125,7,272,17,6,-13,235
1164992969125,7,272,17,8,-9,235
1164992969281,9,272,13,15,-8,235
1164992969625,1,273,5,19,-27,232
1164992969625,1,273,5,11,-21,233
1164992969765,3,273,4,18,-25,235
1164992969765,3,273,4,17,-17,236
1164992969968,0,273,6,8,-1,236
1164992969968,0,273,6,10,-10,235
1164992970140,8,272,17,10,-23,234
1164992970140,8,272,17,18,-20,235
1164992970625,2,273,5,12,-23,235
1164992970625,2,273,5,6,-10,234
1164992970781,4,273,4,15,-17,233
1164992970781,4,273,4,13,-9,236
1164992970968,1,273,6,18,-17,236
1164992970968,1,273,6,17,-15,235
1164992971625,3,273,5,8,-1,236
1164992971625,3,273,5,10,-16,236
1164992971781,5,273,4,9,-1,236
1164992971781,5,273,4,2,-21,235
1164992972968,2,273,6,15,-9,235
1164992972968,2,273,6,13,-14,233
1164992974625,4,273,5,18,-20,235
1164992974625,4,273,5,17,-12,235
1164992974796,0,273,7,4,-8,234
1164992974796,0,273,7,19,-18,235
1164992974796,6,273,4,16,-17,234
1164992974796,6,273,4,3,-20,235
1164992974968,3,273,6,9,-3,236
1164992974968,3,273,6,16,-10,235
1164992975625,5,273,5,15,-17,234
1164992975625,5,273,5,13,-10,234
1164992975703,1,273,7,11,-10,235
1164992975703,1,273,7,12,-23,234
1164992975781,7,273,4,14,-21,236
1164992975781,7,273,4,1,-31,235
1164992976031,4,273,6,2,-4,234
1164992976031,4,273,6,3,-13,233
1164992976484,0,274,1,20,-27,232
1164992976484,0,274,1,5,-27,234
1164992976625,6,273,5,9,-2,235
1164992976625,6,273,5,2,-12,234
1164992976703,2,273,7,6,-8,235
